,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.9325250468597766,2.914511071771173,0.078,0.077,11.88
1,0.88891884448702,0.9027595610600145,0.6757333333333333,0.674,51.9
2,0.5919943952292731,0.6172490942198434,0.7792833333333333,0.7689,91.85
3,0.43678602400126754,0.4704520428910271,0.8449,0.8346,131.85
4,0.3811536645547136,0.4199166880889004,0.8618,0.8505,171.59
5,0.3572632657169239,0.40769630831593967,0.8692833333333333,0.8522,211.62
6,0.36439219009087076,0.41770220965491006,0.86635,0.8491,251.84
7,0.30636141396002714,0.36774477378191983,0.8865333333333333,0.8652,292.62
8,0.28440950849399543,0.35357356566644793,0.89415,0.8717,333.03
9,0.28532828743685995,0.3659015759374206,0.8914,0.8648,373.7
