,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,13.481847401751635,13.448210115314142,0.12253333333333333,0.1217,33.07
1,2.4722341688923355,2.599668308470338,0.6321333333333333,0.6256,142.55
2,0.7371617269572222,0.7967975900498464,0.7833333333333333,0.7689,251.95
3,0.46916043968597787,0.5199259350594412,0.8351666666666666,0.815,360.38
4,0.3709968123287631,0.42470016727444454,0.8683333333333333,0.8474,468.31
5,0.3261239867405051,0.39331789077369067,0.8832666666666666,0.8596,576.26
6,0.29070246698689206,0.3740310172699012,0.8958333333333334,0.8642,685.15
7,0.2677755818377378,0.3645035179391364,0.9037833333333334,0.8665,795.84
8,0.24317608640551716,0.354230166688161,0.9138,0.8733,904.2
9,0.2221999238920893,0.3437586150978808,0.9213,0.8735,1013.28
10,0.2067925715386368,0.3425876938912366,0.9253833333333333,0.877,1121.51
11,0.1908982289883254,0.3381204392090138,0.93095,0.8789,1229.4
12,0.17077698865906607,0.3323924521406383,0.9400333333333334,0.882,1337.07
13,0.16071796969166033,0.3321538439307787,0.9432,0.8842,1445.03
14,0.143657394032045,0.32525713457176514,0.9512666666666667,0.8856,1553.41
15,0.13463883771022747,0.3290160045981687,0.9539666666666666,0.8876,1660.76
16,0.13264200939025547,0.34045265130425933,0.9525833333333333,0.8874,1767.75
