,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.8743901606155218,2.8776651173965058,0.0699,0.0688,7.0
1,0.44479023297597997,0.4784189332996488,0.8386,0.8256,28.72
2,0.34330077352276495,0.3904385661237129,0.8777166666666667,0.8614,50.35
3,0.3017357530820296,0.36054160424607373,0.8910666666666667,0.8702,70.05
4,0.27029665682395465,0.34078929046371786,0.9030833333333333,0.8762,90.22
5,0.2495223423501483,0.32863287138001285,0.9099833333333334,0.8822,109.93
6,0.2446264398028397,0.3360319575008672,0.9104,0.8773,131.56
7,0.2336837964880173,0.332739911722553,0.915,0.8817,153.63
8,0.212373933553306,0.31751028073459675,0.9213333333333333,0.8869,172.87
9,0.20478526115754958,0.31746440152676525,0.9271333333333334,0.8844,193.52
10,0.2161838211342584,0.33928281857078607,0.9182166666666667,0.8749,213.41
