,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.309294910991666,2.3095170095150026,0.12431666666666667,0.12,4.51
1,0.5180585339705256,0.5425533675972187,0.8131666666666667,0.8023,16.42
2,0.3870135113612783,0.42088748722746366,0.8620166666666667,0.8473,28.47
3,0.34131650923117696,0.3858623513985532,0.8757166666666667,0.8599,40.66
4,0.3055857223797499,0.3586454001675738,0.8889333333333334,0.8697,52.84
5,0.30322309331054015,0.36518175839141215,0.8863333333333333,0.8643,65.17
6,0.28640469363773396,0.35363660604561376,0.8922333333333333,0.8681,78.0
7,0.25018242147705183,0.3271721736230083,0.90655,0.8797,91.88
8,0.2397409743668429,0.3257684308348189,0.9101166666666667,0.8814,104.33
9,0.23886359731891732,0.3307316937810911,0.9104333333333333,0.8798,116.46
