,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.581452133863481,2.581724757074135,0.10223333333333333,0.1057,5.12
1,0.5328227727912157,0.5606006168604708,0.8150166666666666,0.8029,19.78
2,0.42012684721080285,0.45061154115063334,0.8491,0.8388,34.45
3,0.35630411425307823,0.3970985533546372,0.8736666666666667,0.8592,49.05
4,0.32442219043558107,0.3737888271002975,0.88335,0.8678,63.75
5,0.3117647103430592,0.36873834508123654,0.8862333333333333,0.8663,78.41
6,0.2800938549767282,0.3431068352945394,0.8990833333333333,0.8784,93.17
7,0.28133108432382575,0.34893062082608683,0.8944666666666666,0.874,107.92
8,0.27173454425562865,0.3474194830328143,0.8997,0.8752,122.59
9,0.2507003480005115,0.3299382810249615,0.9081166666666667,0.8782,137.52
10,0.22179092960948935,0.31225325151161704,0.9197833333333333,0.8877,152.22
11,0.24002003097885438,0.33401558886260246,0.9110833333333334,0.8804,166.95
