,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.9355214567906147,2.9276741335019056,0.08075,0.0826,11.22
1,0.605208629363212,0.6291575861797153,0.7750666666666667,0.7641,42.0
2,0.40679026192186024,0.4443645297612401,0.85795,0.8434,74.63
3,0.3468775741885702,0.3964282405965084,0.87455,0.8562,106.83
4,0.31819961121796847,0.38106016483952493,0.8825666666666667,0.8612,139.14
5,0.2885936438592352,0.36164224319496324,0.8926333333333333,0.8705,172.52
6,0.27210715722889967,0.35239153971501447,0.90045,0.8756,204.74
7,0.23534940190539447,0.3241414014749914,0.9150666666666667,0.8859,236.66
8,0.21830834767040008,0.32314581868428394,0.9204833333333333,0.882,268.62
9,0.1941167846659371,0.30895100666720016,0.9301666666666667,0.8887,299.99
10,0.22374868840678563,0.3492114523173335,0.9138333333333334,0.8712,330.34
11,0.17262911088646518,0.3095801246981153,0.9382166666666667,0.8895,361.95
12,0.18600686995721966,0.34037201653072335,0.9308666666666666,0.8814,392.46
