,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.304251681850967,2.3042563150784723,0.1,0.1,2.45
1,2.1780628749257267,2.178281882052187,0.2479,0.2487,10.03
2,1.546908060731061,1.553170333149236,0.3084166666666667,0.3106,17.87
3,1.2109092193831505,1.2227502178931908,0.39771666666666666,0.3972,25.59
4,1.0164513456962565,1.0286660241185952,0.5669333333333333,0.5628,33.33
5,0.9194593989740657,0.9336447265496894,0.59115,0.5863,41.05
6,0.8289324050595511,0.8465328840208209,0.6578833333333334,0.6514,48.85
7,0.8043778739956486,0.8288088812682581,0.6542333333333333,0.6457,56.65
8,0.7311283986033721,0.7526818808041531,0.71665,0.7064,64.43
9,0.6808912588714124,0.7051849519905864,0.7272833333333333,0.7176,72.23
10,0.6289265334193175,0.6514752809754333,0.7608833333333334,0.7539,80.01
11,0.6063557037176438,0.633295407497211,0.7706333333333333,0.7601,87.75
12,0.5833837250611932,0.6128108584251984,0.78375,0.7702,95.52
13,0.559317348699295,0.5876746810583416,0.79305,0.7822,103.31
14,0.5435935736693325,0.5703343748709808,0.7980333333333334,0.7896,111.0
15,0.5323744092654443,0.5609840913676355,0.80455,0.7921,118.81
16,0.5201175251973705,0.5517237259049732,0.8138666666666666,0.8028,126.55
17,0.5218556292847846,0.5530074181786662,0.80975,0.8009,134.28
18,0.52115920752374,0.5575778680442401,0.8037166666666666,0.7915,142.04
