,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.298339371194456,2.2982478352033717,0.11001666666666667,0.1083,3.41
1,0.6313591916039586,0.6519198461377679,0.76655,0.7564,13.1
2,0.4756138478702922,0.5057207801129678,0.8317333333333333,0.8214,22.89
3,0.4211900726172117,0.45175075196555825,0.8498166666666667,0.8406,32.6
4,0.42568921159227885,0.46055545171867035,0.8455166666666667,0.8351,42.41
5,0.382044485753514,0.42015344636179125,0.8601833333333333,0.8497,52.45
6,0.355129198001099,0.39448343246421946,0.86965,0.857,62.49
7,0.3478816415253569,0.3898948685532806,0.8715666666666667,0.8609,72.49
8,0.3393251828837654,0.3854396481197922,0.87515,0.8606,82.49
9,0.3278899875065267,0.37350311216215826,0.8772166666666666,0.8611,92.56
10,0.3230458942675701,0.3718298205591409,0.8790833333333333,0.865,102.62
11,0.3106706715825519,0.3627620442490634,0.8838666666666667,0.8692,112.75
12,0.31006548942396883,0.36314330098347203,0.88385,0.8687,123.25
