,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.344579797184218,2.3412790391814062,0.10783333333333334,0.1081,3.83
1,0.5882706378991266,0.6137960242062752,0.7879,0.7789,13.07
2,0.5013406926790909,0.5276423871838003,0.8218166666666666,0.8087,22.57
3,0.4138951302798882,0.4485240516226765,0.8554833333333334,0.8417,31.97
4,0.36245731296772393,0.4052158170174754,0.8711,0.8551,41.58
5,0.3426867332185907,0.38995436649330506,0.8755333333333334,0.859,52.17
6,0.3175491181191057,0.3716276573330613,0.88495,0.8633,62.16
7,0.2988429011172886,0.3564403382636336,0.8911,0.8742,71.75
8,0.29856404231029565,0.36368465971593195,0.88945,0.8696,81.35
9,0.2704613905340412,0.3399588530284571,0.9007166666666667,0.8762,90.92
10,0.26201179845821776,0.33995731907288174,0.9039833333333334,0.8775,101.19
11,0.24480300741993394,0.3228278319069514,0.9105333333333333,0.8845,111.43
12,0.2445961487842738,0.3316344807946906,0.9115,0.8814,121.3
