,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.9278865584450395,2.932967302433176,0.05628333333333333,0.0562,4.83
1,0.5483631552244763,0.5796127231670047,0.8171166666666667,0.8067,16.27
2,0.44034593820285395,0.47341507564822305,0.84915,0.8371,27.19
3,0.3953245289988045,0.43444808680470776,0.8633666666666666,0.8464,38.14
4,0.3738198904255743,0.4187671950046286,0.8692166666666666,0.8527,49.1
5,0.35176199558747334,0.4004688348970621,0.8773166666666666,0.8582,60.15
6,0.33348137218382873,0.3856264683675813,0.88345,0.8631,71.33
7,0.32694070402943176,0.382611439056384,0.8863333333333333,0.8651,82.18
8,0.31931087980961864,0.3793292195274066,0.8869666666666667,0.8677,93.01
9,0.29827571027182004,0.3633690574448775,0.8962,0.8719,103.89
10,0.2889430870241374,0.3574238200105272,0.8984333333333333,0.8722,114.82
11,0.2836941823424413,0.3549327764663793,0.9009833333333334,0.8725,126.5
12,0.27666895583564616,0.3495219286836084,0.9038166666666667,0.8724,137.59
13,0.26694183558385864,0.3437306272364267,0.9056,0.8763,149.05
14,0.2665912197996243,0.34597541709610524,0.90475,0.8731,159.87
15,0.25382030196533156,0.3385251229956956,0.9111166666666667,0.8779,170.67
16,0.2391916761255062,0.3256823575156353,0.9177166666666666,0.8855,181.87
17,0.24738379106363412,0.33778731158967623,0.9112166666666667,0.8765,193.35
