,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.3042291219034707,2.304229089908099,0.1,0.1,2.67
1,2.301651003939646,2.3016480143938067,0.1,0.1,13.02
2,2.0470528687934912,2.045990927353692,0.24375,0.2414,23.44
3,1.6927053072819402,1.6916583293359657,0.19568333333333332,0.1965,33.78
4,1.5902444477375202,1.5908095599342271,0.22443333333333335,0.2259,44.42
5,1.5270550401108858,1.5296243082707601,0.3616666666666667,0.361,54.94
6,1.4174853080211722,1.421007821787413,0.4029333333333333,0.3955,65.56
7,1.3459114578531899,1.3469307822388492,0.43801666666666667,0.4385,76.14
8,1.20880224556261,1.21133726500479,0.48173333333333335,0.4805,86.75
9,1.1529506549997681,1.1574731294185139,0.44798333333333334,0.4489,97.25
10,1.075462003207255,1.0956736821476165,0.5354,0.5304,107.85
11,0.9603035889130241,0.9818915279905599,0.6127333333333334,0.6057,118.34
12,0.9059617838113537,0.9307179039504281,0.6516666666666666,0.6488,128.91
13,0.8314372036053392,0.8584591123716575,0.6831333333333334,0.6812,139.51
14,0.7582865877280125,0.7922110051075555,0.7033,0.695,150.01
15,0.6689766349216155,0.7045005599641074,0.7191833333333333,0.7092,160.64
16,0.6292787492997941,0.6682212020402172,0.7256833333333333,0.7156,171.13
17,0.5854005183156888,0.624105548401631,0.7402166666666666,0.7301,181.57
18,0.5627340873972314,0.5998970652290202,0.74885,0.7371,192.21
19,0.5534132023233878,0.5932430904273691,0.7564833333333333,0.7435,202.88
20,0.5340141864932451,0.5749330088441813,0.7595833333333334,0.7473,213.33
21,0.5174215973868077,0.5611129962970289,0.7680666666666667,0.7554,225.11
22,0.5133285166976508,0.561592492001776,0.7858333333333334,0.77,235.69
23,0.48639887144371996,0.543005611202749,0.8035333333333333,0.7836,246.26
24,0.45754646340239397,0.5142182921656431,0.8250666666666666,0.8069,256.86
25,0.44561849858112285,0.5048894197016844,0.8233333333333334,0.8063,267.53
26,0.43183825036837953,0.49322936782029275,0.8395,0.8205,278.02
27,0.432172140457792,0.4976012749749345,0.8326666666666667,0.8168,288.76
