,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.31364391660085,2.312833454575142,0.12218333333333334,0.124,5.98
1,1.2055711731642225,1.2097214416912334,0.59415,0.5901,21.42
2,1.2793487809151842,1.3394245347203135,0.5912166666666666,0.585,36.9
3,0.7629759405046426,0.7867531493891494,0.7162833333333334,0.7082,52.89
4,0.6187953243443022,0.6382891137796008,0.7694666666666666,0.7641,69.08
5,0.5827168977685405,0.6110931010916469,0.7866,0.7792,84.65
6,0.5668864732502809,0.5938203965502891,0.8066833333333333,0.7976,100.3
7,0.522243203325114,0.5485802045161161,0.8121333333333334,0.8035,116.58
8,0.5009894828050389,0.526854435186049,0.8230833333333333,0.8125,132.37
9,0.509065476565064,0.5363184480461536,0.82005,0.8081,149.52
