,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.7966912198969003,2.7966898663938977,0.09,0.0889,5.33
1,0.5707206166467589,0.6023879521896824,0.8074833333333333,0.7945,16.33
2,0.4466269123699081,0.480196455474824,0.8479166666666667,0.8357,27.13
3,0.40206474997372027,0.4402898577238395,0.8599333333333333,0.8436,38.0
4,0.3775724485879509,0.4200747315088175,0.8673333333333333,0.8498,47.98
5,0.3561083574103607,0.4013635339225453,0.8760333333333333,0.8578,58.49
6,0.34067931165336596,0.39060985790299485,0.8801666666666667,0.8623,69.19
7,0.3383472842627469,0.3930020338225546,0.8797833333333334,0.8592,79.81
8,0.30756876016068047,0.3659621538545982,0.8918666666666667,0.8721,91.09
9,0.3151720176826051,0.37663275082850933,0.8877833333333334,0.8655,102.51
