,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.512536929213737,2.5203690394117637,0.10181666666666667,0.0973,4.62
1,0.5624609795477853,0.5954584933593416,0.8097,0.7953,15.77
2,0.4460337694808278,0.48109514023973454,0.84615,0.8333,27.54
3,0.39675179792142706,0.434860047986707,0.8634333333333334,0.8465,39.5
4,0.3696417313270918,0.4135166446730853,0.8721166666666667,0.8549,50.62
5,0.34945627351685393,0.39616882350681937,0.8794666666666666,0.8591,62.17
6,0.3398844908901413,0.3912806368950056,0.8804833333333333,0.8606,72.98
7,0.3220868880648692,0.37913682779036856,0.8864333333333333,0.863,83.91
8,0.3219935725443949,0.3795719471619183,0.8855166666666666,0.863,95.05
9,0.29372324224927704,0.35537574168719266,0.8975833333333333,0.8719,106.19
10,0.2881923547699912,0.3552163948852775,0.8986666666666666,0.8728,117.96
11,0.29131623818915037,0.36142341001370354,0.8970333333333333,0.8704,129.11
