,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.968069930272571,2.969213966535727,0.10245,0.1033,6.22
1,0.5589641010509392,0.5925891464909778,0.8042166666666667,0.7928,25.28
2,0.42894744408562097,0.4659625746827061,0.8450166666666666,0.8309,44.1
3,0.3517077638734662,0.39519846716760243,0.8739,0.8569,62.97
4,0.3246562660437635,0.38018112258788833,0.8818,0.8629,81.9
5,0.2874041390918495,0.3494279166862151,0.89605,0.8761,100.93
6,0.2756090285180641,0.3421644913918814,0.89955,0.8776,119.8
7,0.2715616903147006,0.3467751904791942,0.8999166666666667,0.8731,138.61
8,0.24246341933295265,0.32376141312591056,0.9119333333333334,0.8834,157.65
9,0.22656849615246774,0.3117367922205894,0.9184166666666667,0.888,176.49
10,0.2278825904875254,0.32374342643844617,0.9163666666666667,0.8831,195.39
