,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.3036459714085398,2.3036500283214147,0.1,0.1,1.45
1,2.2615151040867794,2.261938292484754,0.14408333333333334,0.1407,4.69
2,1.7420370396907996,1.745213558331586,0.19426666666666667,0.1931,8.15
3,1.4347306025469497,1.4377178559865007,0.47401666666666664,0.4665,11.62
4,1.1165358941531578,1.1224864505032996,0.5752833333333334,0.5742,15.09
5,0.9100077079370158,0.921056445124269,0.61945,0.615,18.58
6,0.8332610545925964,0.8452334933820501,0.6496166666666666,0.6414,22.06
7,0.7999095327367995,0.8116760515729736,0.6675,0.6618,25.58
8,0.7645239617511322,0.778344880398742,0.69445,0.6901,29.06
9,0.7413563706688233,0.7550306123675476,0.7024333333333334,0.6939,32.54
10,0.7187038052247432,0.7337792239416696,0.7295333333333334,0.7203,36.01
11,0.7009942115788284,0.7180692452125434,0.7355666666666667,0.7255,39.52
12,0.6823228422596945,0.6983398377284158,0.7445333333333334,0.7368,43.0
13,0.6634866453382172,0.6799128646304081,0.7513333333333333,0.7458,46.51
14,0.6457877434589079,0.6629383043855469,0.76535,0.7581,49.99
15,0.634929025172401,0.6515617182283757,0.7779,0.7732,53.48
16,0.6191066380864995,0.6380802891198112,0.7818666666666667,0.7747,56.94
17,0.6105239968350344,0.628738125848136,0.7873166666666667,0.7813,60.41
18,0.6018759815074229,0.6215104701631696,0.78915,0.7822,63.89
19,0.5911986259201937,0.6119751405363317,0.79465,0.7873,67.37
20,0.5831297024361151,0.6058686994651281,0.7964166666666667,0.7908,70.88
21,0.5785061632294506,0.5991215989772557,0.7974666666666667,0.7916,74.36
22,0.5700612359243293,0.5923003350856361,0.8007166666666666,0.7926,77.81
23,0.563757520764179,0.5869472985335462,0.8033166666666667,0.7938,81.27
24,0.5606304546915734,0.5847419273729069,0.80465,0.7961,84.72
25,0.5538948195523227,0.5782013636504664,0.8074333333333333,0.7984,88.15
26,0.5527169976315711,0.578039722652441,0.8064166666666667,0.7988,91.58
27,0.5458163072618709,0.570509700925584,0.80965,0.8016,95.08
28,0.5415185702873729,0.5663409406753596,0.8113166666666667,0.8028,98.54
29,0.5437132944217211,0.5679991432675295,0.81065,0.8011,102.02
30,0.5363197345055307,0.5624914807896838,0.8140166666666667,0.8051,105.47
31,0.5327229569843684,0.5586964926611369,0.8149166666666666,0.8067,108.92
32,0.5320666397761625,0.5576630908589347,0.814,0.8054,112.39
33,0.5262242017471797,0.5523953122627026,0.8167166666666666,0.8063,115.85
34,0.5247268430885386,0.5514240219171014,0.8167333333333333,0.8089,119.36
35,0.5220915422369679,0.5485256814611568,0.8178166666666666,0.8084,123.03
36,0.5169540269569184,0.543606067226083,0.8205666666666667,0.8115,126.57
37,0.5157512355822643,0.5438170744592152,0.8209166666666666,0.8125,130.12
