,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.309771109191888,2.3098038412775614,0.10558333333333333,0.1054,9.77
1,2.140842974439696,2.1435031559151403,0.21776666666666666,0.2178,39.85
2,2.169797206410744,2.1727611506552713,0.22901666666666667,0.2267,69.65
3,2.1537414894555584,2.1542086745828524,0.30005,0.2992,99.16
4,1.962144782234074,1.960705796815848,0.2019,0.2037,128.34
5,1.7365449082528632,1.7420070009121675,0.23251666666666668,0.2338,157.55
6,1.6314378834023584,1.6348141510041538,0.236,0.2375,186.84
7,1.486881702984671,1.4880535975074576,0.3759,0.376,216.33
8,1.3432991810465524,1.3450275329724273,0.4404166666666667,0.4408,245.51
9,1.1501243210561014,1.1542291318409565,0.5237666666666667,0.5283,274.86
10,1.049997298348869,1.066972398720626,0.5349833333333334,0.5322,304.02
11,0.9131668327603487,0.9321534853157109,0.596,0.5923,333.79
12,0.9233110748892204,0.9392883806108974,0.6657666666666666,0.6609,363.04
