,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.309766192090985,2.307133217529285,0.09461666666666667,0.0962,4.57
1,0.7105633898765923,0.7252369589652149,0.7542833333333333,0.7466,17.85
2,0.5491949475049926,0.5728807227531799,0.8028166666666666,0.7932,31.04
3,0.4198257406052374,0.4545478620530719,0.8465333333333334,0.833,44.22
4,0.3753813808424783,0.41568707405668354,0.8616333333333334,0.8472,57.35
5,0.3389134146023489,0.38876168729983224,0.8751333333333333,0.8584,70.48
6,0.31743950928160963,0.3722567765808369,0.8822166666666666,0.8629,83.53
7,0.31283320277367,0.3724137395494931,0.8839333333333333,0.8622,96.7
8,0.2804825143825342,0.3494529146628789,0.8934333333333333,0.8687,109.8
9,0.26119597806719075,0.33533749615968705,0.9022833333333333,0.877,123.0
10,0.2664142696830958,0.3484060002134898,0.9005,0.8744,136.22
