,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,3.2029833401237204,3.2082147337062814,0.13876666666666668,0.1379,12.66
1,0.6785528235244546,0.7089393101450217,0.7721166666666667,0.7633,47.51
2,0.4173721069207082,0.4505302412311196,0.85465,0.8432,81.48
3,0.35058789395927775,0.39530659872557833,0.8749666666666667,0.8574,116.42
4,0.3119661108072117,0.36929879945236405,0.8883333333333333,0.8714,152.1
5,0.2809455602704922,0.347796152253593,0.8982666666666667,0.8751,186.26
6,0.25858994491529186,0.33538754762275447,0.9066,0.8778,221.85
7,0.2373783634500961,0.32548516604993294,0.9144666666666666,0.8834,256.44
8,0.24049353095088746,0.3353707740648615,0.9128833333333334,0.8779,291.79
9,0.21176412869472203,0.3147970549492919,0.9246,0.8883,326.35
10,0.1983795100804737,0.3080041625594152,0.9299833333333334,0.8883,360.48
11,0.20397738819519737,0.3231630235562276,0.92485,0.8857,395.05
