,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.4174198564581513,2.4171946592296423,0.115,0.1136,3.57
1,0.7969886670598181,0.8232945347937344,0.7111833333333333,0.7007,12.77
2,0.708394021899369,0.7389583473863042,0.7596166666666667,0.7496,22.13
3,0.5108371484466564,0.5384641567513536,0.8140666666666667,0.8014,31.45
4,0.46053744038859606,0.4952289952917021,0.8378833333333333,0.8248,40.83
5,0.4285810409087639,0.46241298786308954,0.8495333333333334,0.8391,50.27
6,0.39771228624741767,0.4359827547349496,0.8584666666666667,0.8432,59.65
7,0.3728135342227019,0.4155847403334799,0.8668333333333333,0.8502,69.07
8,0.3627487243272015,0.4064530200072345,0.8687666666666667,0.8551,78.41
9,0.34196725809687667,0.38936363410234126,0.8765,0.8638,87.8
10,0.3311948841764185,0.38130921278100033,0.8801,0.8656,97.15
11,0.3264539291744796,0.3803223182267659,0.8814,0.8668,106.52
12,0.31027699620019267,0.3660653628642607,0.8867166666666667,0.8691,115.87
13,0.29812474166868475,0.3552294145688024,0.8913,0.8712,125.27
14,0.3059808154378178,0.368497850747274,0.8871166666666667,0.8676,134.65
15,0.2820181693496963,0.34600976087520185,0.8975666666666666,0.8792,144.03
16,0.27117889819834573,0.3408193576696332,0.9005833333333333,0.8781,153.47
17,0.2728685456649166,0.34329182562777577,0.8997,0.877,162.88
