,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,3.2800774199112404,3.288009771253932,0.07561666666666667,0.0731,12.88
1,0.5943602217904612,0.6307451537916401,0.7929666666666667,0.7799,47.85
2,0.41230266351211703,0.4499891319351977,0.8556333333333334,0.8369,82.18
3,0.35113599689357744,0.39940944422576424,0.8736833333333334,0.8569,117.34
4,0.33230890531668167,0.3895738945051595,0.8801166666666667,0.8603,150.14
5,0.28793185125258597,0.35512227808053487,0.8960166666666667,0.8735,183.41
6,0.2622579050051401,0.34018748949889005,0.90545,0.8768,216.59
7,0.23972872830528577,0.32975433898107454,0.91485,0.8821,250.13
8,0.23423770953635709,0.3319678611904809,0.91405,0.8826,286.4
9,0.21187567943556823,0.31713058775118275,0.9266333333333333,0.8851,320.45
10,0.20044224668968436,0.31547145290791256,0.9291,0.8857,354.33
11,0.18553463326231232,0.306196719814655,0.9353666666666667,0.8904,394.0
12,0.17259329436887688,0.30424605661327425,0.94145,0.8927,428.95
13,0.16466776111342063,0.30872476608337623,0.9417166666666666,0.8904,463.07
