,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.6443615490465215,2.646556891720421,0.11073333333333334,0.1105,15.19
1,0.8425526522241258,0.8643038448873951,0.6708,0.6654,59.8
2,0.6602102454948942,0.6907509897426455,0.75255,0.7414,103.8
3,0.5468475234378174,0.5827913142312021,0.79055,0.7772,147.09
4,0.5415051127076057,0.5730812087082288,0.7799666666666667,0.7725,191.32
5,0.4598742176487385,0.49040838251089225,0.8329833333333333,0.8228,235.81
6,0.4327481293569339,0.47031804896822166,0.8434166666666667,0.8313,279.97
7,0.5568856108972952,0.600177714182398,0.8017666666666666,0.7893,324.05
8,0.40421303945302806,0.44358962757087045,0.8532666666666666,0.842,368.01
9,0.49082570743547593,0.538201077920424,0.851,0.8381,412.96
