,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.529154491671867,2.5253768537104766,0.11553333333333334,0.1168,2.79
1,0.5936287684819632,0.6153815022344523,0.8031166666666667,0.7927,8.89
2,0.48976208300879714,0.5192988758299858,0.83605,0.8193,15.05
3,0.4423101522355185,0.47406699686082665,0.8503166666666667,0.8348,21.01
4,0.41503559306840304,0.45037651587313177,0.8592,0.8445,27.07
5,0.39297592167440426,0.43068408107298156,0.8666,0.8508,33.19
6,0.37769093622511446,0.41860437485814456,0.8715833333333334,0.8549,39.56
7,0.36633924695524517,0.4089915124674613,0.873,0.8569,45.66
8,0.35951575971645366,0.40324407474285767,0.8758833333333333,0.8566,51.6
9,0.3497124832606915,0.3971425300529739,0.8795,0.8611,57.66
10,0.3345292797377458,0.3835350384859897,0.8832166666666666,0.8652,63.7
11,0.3310568524728684,0.38347737816337246,0.8845333333333333,0.8655,70.13
12,0.322395998269815,0.37699521396261737,0.8883833333333333,0.8682,76.19
13,0.31181638402120915,0.3667716811311381,0.8910666666666667,0.8709,82.28
14,0.3123876904612293,0.3693426663314645,0.8900333333333333,0.8682,88.72
15,0.30326095512141354,0.36231606995432053,0.8934,0.8717,95.59
16,0.29745608756447983,0.3579815272713916,0.89485,0.8738,101.7
17,0.2909588590801198,0.3541471293516578,0.8980666666666667,0.8752,107.93
18,0.28784791236683555,0.3522478180540634,0.8987166666666667,0.8743,114.21
19,0.2804159976704089,0.3475321849046178,0.9018666666666667,0.8751,120.76
20,0.27907927399897,0.34741030941829376,0.9016333333333333,0.8741,127.09
21,0.2743995237204902,0.34458035910107926,0.9024166666666666,0.8775,133.18
22,0.2708929541768648,0.3442672572173071,0.9039333333333334,0.8789,139.4
23,0.26498365151805925,0.3381033883181177,0.90615,0.8812,145.58
24,0.2671262687632548,0.341602247854069,0.9054333333333333,0.8781,151.82
