,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.3653503503013416,2.365873293776675,0.11335,0.1125,2.35
1,0.862649179262898,0.8773729171028782,0.7119833333333333,0.6986,8.36
2,0.5869068140360405,0.6120754793576113,0.7938333333333333,0.7814,15.04
3,0.5093554941980952,0.5357235293029782,0.8213,0.811,21.74
4,0.47814410576392663,0.5060193530671289,0.83475,0.8226,28.38
5,0.442077760050001,0.4727015331154728,0.84585,0.8321,34.73
6,0.42674093051677386,0.4574509811281214,0.8508833333333333,0.8389,40.99
7,0.40831992712621373,0.4417961616662107,0.85625,0.8423,47.23
8,0.4047297576246982,0.43880912998303395,0.8571166666666666,0.8438,53.43
9,0.38463620313473673,0.4195641199294665,0.8656833333333334,0.8519,59.69
10,0.3752411606497062,0.4119433990254125,0.86915,0.854,65.88
11,0.3662259264181233,0.4043777090624042,0.8706,0.8562,72.07
12,0.36447040883890247,0.40325026245820816,0.8694833333333334,0.8563,78.24
13,0.3518078163697,0.3915699708942801,0.8749666666666667,0.8592,84.42
14,0.34672262512100455,0.38958903863639127,0.8768666666666667,0.8614,90.68
15,0.33764795762753946,0.3807020864357106,0.8798333333333334,0.8632,96.86
16,0.332709734554655,0.3780476203469254,0.8811,0.8647,103.21
17,0.329744446360917,0.3764079794814795,0.8816666666666667,0.8649,109.42
18,0.331617098278726,0.3795719696883326,0.8809833333333333,0.8657,115.69
19,0.317456579803707,0.367043545246636,0.8858666666666667,0.8703,121.93
20,0.3164414929771958,0.3654484865024565,0.8865,0.8701,128.14
21,0.31499878239906565,0.36683067379277245,0.88605,0.8706,134.38
