,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,3.358186880171592,3.3667842868947484,0.11515,0.1148,24.07
1,2.226520952613542,2.226298600654271,0.16476666666666667,0.1655,106.85
2,1.498667975765532,1.5101058288489708,0.34091666666666665,0.3429,188.97
3,1.216670827978027,1.2297773852209732,0.48961666666666664,0.4813,270.81
4,1.1059444110360221,1.1101123293524162,0.5105666666666666,0.51,352.63
5,0.8862310201705453,0.8922976445276183,0.6270333333333333,0.6267,434.43
6,0.6724567213912996,0.6951414467869405,0.71865,0.7135,516.3
7,0.6400783239727115,0.6624394482528869,0.73495,0.7299,598.15
8,0.5423232326479512,0.5756897594405351,0.7936166666666666,0.7797,679.84
9,0.5241573411384639,0.5568837897972305,0.8010833333333334,0.789,761.46
10,0.5105831379630026,0.5429833959911636,0.8070833333333334,0.7912,843.82
11,0.5527380188567148,0.5897638641553562,0.7986,0.7852,926.23
12,0.4974689409451144,0.531780246308193,0.8128833333333333,0.7968,1008.47
13,0.4882266849333095,0.5249546729910488,0.8107833333333333,0.7999,1090.25
14,0.48807509904257385,0.5204917500519554,0.8172666666666667,0.8032,1171.44
15,0.45877901890865164,0.49707569367623744,0.8197333333333333,0.8078,1253.15
16,0.44919324379617603,0.4825920290200181,0.8235333333333333,0.8112,1334.6
17,0.47857106129068644,0.5175534328938642,0.8175166666666667,0.802,1416.36
