,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.4077997765678076,2.4077880205235798,0.10275,0.1074,4.07
1,0.9102389845946677,0.9385853193014986,0.66995,0.6585,16.15
2,0.610426283254478,0.6398921532425891,0.7706833333333334,0.7613,29.08
3,0.5378312876695617,0.5681466122902362,0.8045833333333333,0.7956,41.28
4,0.4930672422609234,0.5268338807173562,0.8245833333333333,0.8135,53.4
5,0.43475170448536343,0.4685824451113124,0.845,0.8325,65.66
6,0.4164433544327785,0.4512135066332984,0.8501166666666666,0.8373,77.68
7,0.4022252312206115,0.43751319903508273,0.8522166666666666,0.8412,89.8
8,0.4001219963671002,0.437628751371299,0.85295,0.8417,102.09
9,0.3951010235725534,0.4325940891961787,0.8574166666666667,0.8467,114.29
10,0.37151555300349987,0.40799390330688745,0.86165,0.85,126.45
11,0.3630765967228416,0.40524752536543085,0.8655666666666667,0.8524,138.54
12,0.360963386905194,0.40191274370364183,0.8657166666666667,0.855,150.68
13,0.35962495364064045,0.4004458372465604,0.8654333333333334,0.8533,163.6
14,0.34417476002642217,0.3855051793583455,0.8701333333333333,0.8562,176.13
15,0.3335458166042786,0.3743315374384175,0.8771833333333333,0.8646,188.55
16,0.3296553849484571,0.3730260275582795,0.8783333333333333,0.8647,200.75
17,0.32612349858395157,0.3691002165865355,0.87925,0.8668,212.87
18,0.32258458347276286,0.36913247193371834,0.8792666666666666,0.8643,225.47
