,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.338017639469636,2.339824029555671,0.0927,0.0914,14.09
1,0.6223606644141442,0.6441900170729933,0.7357833333333333,0.7298,65.7
2,0.4557552193667679,0.49400072887073376,0.8171666666666667,0.8047,117.38
3,0.38949186910480105,0.4401833579333541,0.8513166666666667,0.836,168.77
4,0.32938473704102533,0.3830233290722132,0.8793833333333333,0.8612,220.14
5,0.3021096065231264,0.3627948795165377,0.8894833333333333,0.8678,271.55
6,0.2856055047816843,0.36204690558811725,0.8924166666666666,0.8717,323.35
7,0.27217430631281675,0.3537463144740854,0.89925,0.872,374.56
8,0.2525676892531017,0.344874890787125,0.90575,0.882,426.32
9,0.2322837974096817,0.3259164338082573,0.9124166666666667,0.8877,477.78
10,0.23106064622080377,0.3292097316028367,0.91375,0.8846,529.23
11,0.21925655317722773,0.3226616225516982,0.9174,0.8866,580.41
12,0.2121320256362446,0.33120469176080786,0.9180666666666667,0.8872,631.48
