,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.5556334400556344,2.5554564376569755,0.15338333333333334,0.1527,5.45
1,0.7531110675528113,0.7924462436038848,0.7263,0.7137,20.23
2,0.48851472996174705,0.5173625131263623,0.8168333333333333,0.8036,33.92
3,0.3973694136257427,0.4350594974282515,0.8585666666666667,0.8444,47.52
4,0.356358111995477,0.4038308752545394,0.8701833333333333,0.8522,61.09
5,0.3247285374034675,0.37661697277688044,0.88095,0.8654,75.28
6,0.3007355387207496,0.3600129722381215,0.8894333333333333,0.8705,89.13
7,0.2874927682724961,0.349322019678602,0.8935666666666666,0.8729,103.39
8,0.28116111613175504,0.34716335097953877,0.8949833333333334,0.8761,121.02
9,0.2623179842318499,0.3334767675280993,0.9024666666666666,0.88,135.76
10,0.24160866068172213,0.3188246334844764,0.9112666666666667,0.8857,149.27
11,0.23125363214424421,0.3153108418475987,0.9146166666666666,0.8869,163.25
12,0.22599607708698446,0.31778444835617264,0.9169833333333334,0.887,177.73
13,0.21737373382966077,0.31788208534422546,0.9191333333333334,0.8842,192.39
