,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,4.990772022084673,4.978927275573777,0.07996666666666667,0.0794,16.07
1,0.43454829254423166,0.4659798865675115,0.8444833333333334,0.836,67.08
2,0.34469794912232166,0.39635207551333734,0.8740666666666667,0.8584,118.17
3,0.2930542323668527,0.3551683989895411,0.8935,0.8723,170.32
4,0.2615499153178158,0.33598740991606874,0.9036166666666666,0.8779,222.16
5,0.2449797831774505,0.3337591486869141,0.9088333333333334,0.8805,275.08
6,0.22102884366482078,0.3179960230361609,0.91915,0.8848,327.27
7,0.20747434374740464,0.3142204438526819,0.923,0.8854,379.82
8,0.20336532052322612,0.3225431788820311,0.9266166666666666,0.8854,431.27
9,0.19770799117583754,0.3261074888914478,0.9248833333333333,0.885,482.85
