,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.3926575993537402,2.3913477467372397,0.07763333333333333,0.0781,5.67
1,0.6251022276614705,0.6561607193542343,0.7593166666666666,0.7431,22.62
2,0.46746646864333397,0.49831377522076653,0.8300166666666666,0.819,39.51
3,0.3895745281998284,0.42622102595584777,0.8612666666666666,0.8483,56.24
4,0.3614638732237332,0.40165638203494064,0.8675833333333334,0.8552,73.04
5,0.32415075471280136,0.37242036108563426,0.8816,0.8638,90.13
6,0.303542368585538,0.35836284082129466,0.8867166666666667,0.8682,107.07
7,0.28357532737459995,0.3444192209770422,0.8955166666666666,0.8766,123.82
8,0.2730132557974671,0.34158383943154297,0.8973,0.8732,140.42
9,0.25699476708048946,0.33072396696473516,0.9039833333333334,0.8791,156.76
10,0.25686836570572585,0.33369292656819943,0.9021166666666667,0.8757,173.19
11,0.2458346242698273,0.32575604214837384,0.909,0.881,189.99
12,0.22226552334056704,0.3157558245302957,0.9181833333333334,0.8884,206.79
13,0.22036735307226182,0.31944692153082316,0.9170333333333334,0.8883,223.83
