,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,6.641435004959763,6.619840181336087,0.15045,0.1453,18.81
1,0.5684626593336332,0.5875975791755826,0.7913,0.7829,79.62
2,0.4631483507689431,0.49842109125727035,0.82825,0.8136,139.97
3,0.37937547294432533,0.42318803932420307,0.8578,0.8436,200.11
4,0.3359065002233721,0.385554171220609,0.8772666666666666,0.8629,260.08
5,0.3239417722640425,0.37760730126176456,0.8780166666666667,0.8627,320.08
6,0.29322930162964994,0.35253403501434044,0.8904666666666666,0.8732,380.3
7,0.3152047270413377,0.38050321711371626,0.8814166666666666,0.8639,440.81
8,0.2762399648418776,0.3439725918578807,0.8940166666666667,0.8745,501.26
9,0.26099535712961575,0.33771468066355637,0.90005,0.8789,561.55
10,0.2537426992821833,0.3340594918201061,0.905,0.8789,621.55
11,0.25658478394659456,0.3381834148481559,0.9005,0.8785,681.74
