,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.985590157548288,2.988461983241491,0.08723333333333333,0.0898,4.32
1,0.57311236075993,0.6032846113258613,0.8113666666666667,0.7981,14.2
2,0.4522245899247875,0.4864854720278626,0.84605,0.8356,24.42
3,0.40874618076404046,0.44676292206838497,0.8585333333333334,0.843,34.93
4,0.3849753196437792,0.42951756617991377,0.8668,0.8491,44.96
5,0.3607224802130321,0.40680906248163273,0.8737166666666667,0.8574,55.12
6,0.35072404564124793,0.40141696539088745,0.8767333333333334,0.8575,65.58
7,0.3269016218202846,0.3800487557744933,0.8867833333333334,0.8648,75.85
8,0.32900749040216765,0.3856571670371905,0.8837666666666667,0.8644,85.83
9,0.3098707244943272,0.36802833277854063,0.8908833333333334,0.871,95.81
10,0.31012730286708134,0.37265922831619536,0.88965,0.8651,106.19
