,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.318345073603323,2.317710377400779,0.09286666666666667,0.0985,3.78
1,0.8735235750103578,0.8891941321768154,0.6850166666666667,0.6723,14.9
2,0.7418267287318502,0.7789663216336524,0.7443333333333333,0.726,26.19
3,0.5702387978408876,0.5976233431118638,0.7990833333333334,0.7867,37.33
4,0.5342864674909533,0.5598066610866905,0.8086666666666666,0.8016,48.46
5,0.5164279092425204,0.5434927014812077,0.80855,0.7997,59.87
6,0.4667703698288836,0.4963812675614494,0.8335166666666667,0.8212,71.16
7,0.48145482044279425,0.5135541483771962,0.82965,0.8203,82.59
8,0.42383360301510836,0.45408114201880934,0.8507333333333333,0.8391,93.98
9,0.4258176411429923,0.45687770824857726,0.8485,0.836,105.33
