,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.808301908417815,2.8047281783012696,0.07056666666666667,0.0705,4.26
1,0.3456246661700472,0.392198491843998,0.87375,0.8561,20.36
2,0.30398807839549147,0.36143944349138474,0.8893666666666666,0.8681,36.71
3,0.27025073467995836,0.3438450629513003,0.8997166666666667,0.8761,53.1
4,0.24666603151677244,0.33068364590027804,0.9086,0.8792,69.53
5,0.22821187147131972,0.3264998858348878,0.91405,0.8808,85.88
6,0.2087183515144375,0.3169738602292576,0.9205,0.8877,102.14
7,0.18832400394655882,0.3049247327263538,0.9304166666666667,0.8913,118.42
8,0.17994133531520265,0.31306333879454157,0.9326666666666666,0.8925,134.71
9,0.1708211163709759,0.30700349551080647,0.93755,0.891,151.02
10,0.16200815027497234,0.3093277874482576,0.9417,0.8926,167.27
