,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,79.81931182742368,79.80820599468802,0.10073333333333333,0.1006,41.86
1,2.1302846906518615,2.156367274703489,0.3906833333333333,0.3868,173.54
2,0.7665494335496894,0.7911112046946022,0.7053166666666667,0.6943,304.86
3,0.5570367872233689,0.5881950926516268,0.7996,0.7828,436.24
4,0.47667011142904836,0.507050299931886,0.8264666666666667,0.8118,568.58
5,0.44156170469016076,0.4764827865412524,0.8399833333333333,0.8296,699.51
6,0.40286067584230173,0.43753078826150194,0.8514,0.8361,830.17
7,0.3885569223378558,0.4265439617266873,0.8546,0.842,962.41
8,0.36859617220830043,0.4130057640390714,0.8654166666666666,0.8488,1094.29
9,0.3516303054356233,0.39669646212968235,0.8697333333333334,0.8566,1227.37
10,0.33508578608448675,0.38317928062333756,0.8751666666666666,0.8613,1358.12
11,0.3393553718634456,0.38898606725581697,0.87095,0.8553,1489.34
12,0.30987714675378764,0.35983384453187184,0.8837833333333334,0.8684,1620.69
13,0.31584625782241865,0.37015127093962785,0.8799166666666667,0.8648,1752.69
