,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.6422127095455745,2.640811285287629,0.06216666666666667,0.0626,3.89
1,0.3895610065421158,0.43256688390978504,0.8625,0.8455,16.43
2,0.31930942696923953,0.3715085378359631,0.8870833333333333,0.8692,29.34
3,0.2958107211063915,0.3640368384960667,0.8927,0.8676,42.2
4,0.275729502718888,0.35331354726464553,0.89965,0.8748,55.06
5,0.2541336146899102,0.34248094327998096,0.9068166666666667,0.8738,67.94
6,0.2234346949511819,0.32187474537499283,0.91885,0.8856,80.77
7,0.2288125972803663,0.33320947670083445,0.9164,0.8821,93.79
8,0.18470595349788874,0.30088173178624683,0.9337666666666666,0.8928,106.65
9,0.1892735229540918,0.32096497599964113,0.931,0.887,119.59
