,loss_train,loss_val,acc_train,acc_val,total_sec_elapsed
0,2.813763427076557,2.8223780071428353,0.10415,0.1033,3.32
1,0.523399914382298,0.5509868597051737,0.8203333333333334,0.8134,11.09
2,0.4421293930520704,0.47400070738883643,0.84855,0.8378,19.45
3,0.3982846910133922,0.43554670547523483,0.8635333333333334,0.8486,27.51
4,0.37369170612793357,0.4148598271957204,0.87065,0.852,35.57
5,0.3545982977584467,0.3984308939317827,0.8782,0.8609,43.46
6,0.3368133589875234,0.38537944648640404,0.88385,0.866,51.46
7,0.3233144306440865,0.3756615257751165,0.8881833333333333,0.8668,59.5
8,0.31508971345410913,0.3718968309153196,0.89115,0.8698,67.26
9,0.3102036823447334,0.3686386195960434,0.8905666666666666,0.8705,75.3
10,0.29625470051537284,0.35767053832326895,0.89605,0.8728,83.53
11,0.28352551466687487,0.3503390015496945,0.9008833333333334,0.8756,91.54
12,0.2840734973953858,0.353478236693883,0.8995833333333333,0.8742,100.22
13,0.2701779179672004,0.3397899281942785,0.9054666666666666,0.8786,108.32
14,0.2807234182981364,0.355702619656487,0.9009333333333334,0.8753,116.32
